itemID,itemTitle,Attributes
914,Item 697,Attribute4|Attribute6|Attribute14|Attribute7
915,Item 698,Attribute4|Attribute7
916,Item 699,Attribute4|Attribute6|Attribute7
917,Item 700,Attribute3|Attribute6
918,Item 701,Attribute14
919,Item 702,Attribute1|Attribute3|Attribute5|Attribute14
920,Item 703,Attribute6|Attribute7|Attribute16
921,Item 704,Attribute4
922,Item 705,Attribute6|Attribute19|Attribute7
923,Item 706,Attribute6|Attribute12
924,Item 707,Attribute1|Attribute6|Attribute11
926,Item 708,Attribute6
927,Item 709,Attribute4
928,Item 710,Attribute6|Attribute12|Attribute7|Attribute10
929,Item 711,Attribute6|Attribute19|Attribute12|Attribute10
930,Item 712,Attribute19|Attribute7|Attribute10
931,Item 713,Attribute12|Attribute7|Attribute10
932,Item 714,Attribute6|Attribute7
933,Item 715,Attribute9|Attribute12|Attribute7|Attribute10
934,Item 716,Attribute4
935,Item 717,Attribute4|Attribute14
936,Item 718,Attribute4|Attribute7
937,Item 719,Attribute4|Attribute7
938,Item 720,Attribute14
940,Item 721,Attribute8|Attribute1|Attribute7
941,Item 722,Attribute1
942,Item 723,Attribute9|Attribute19|Attribute12
943,Item 724,Attribute6|Attribute5|Attribute7
944,Item 725,Attribute6
945,Item 726,Attribute4|Attribute14|Attribute7
946,Item 727,Attribute4|Attribute6|Attribute16
947,Item 728,Attribute4|Attribute7
948,Item 729,Attribute6|Attribute7|Attribute18
949,Item 730,Attribute6
950,Item 731,Attribute4|Attribute9
951,Item 732,Attribute4|Attribute7
952,Item 733,Attribute1|Attribute4
953,Item 734,Attribute3|Attribute6|Attribute5|Attribute7
954,Item 735,Attribute6
955,Item 736,Attribute4|Attribute7
956,Item 737,Attribute6|Attribute7
959,Item 738,Attribute6
961,Item 739,Attribute6
963,Item 740,Attribute14
965,Item 741,Attribute6|Attribute12|Attribute10
968,Item 742,Attribute13|Attribute11|Attribute10
969,Item 743,Attribute1|Attribute4|Attribute7|Attribute16
970,Item 744,Attribute1|Attribute4|Attribute9|Attribute6|Attribute7
971,Item 745,Attribute6
973,Item 746,Attribute4|Attribute6
976,Item 747,Attribute7|Attribute16
979,Item 748,Attribute6|Attribute16
981,Item 749,Attribute6
982,Item 750,Attribute6
984,Item 751,Attribute4|Attribute6
986,Item 752,Attribute1|Attribute3
987,Item 753,Attribute6|Attribute7
988,Item 754,Attribute4|Attribute6
990,Item 755,Attribute8|Attribute1|Attribute10
991,Item 756,Attribute6
993,Item 757,Attribute6
994,Item 758,Attribute4|Attribute6
996,Item 759,Attribute8|Attribute9|Attribute6|Attribute10
998,Item 760,Attribute8|Attribute9
999,Item 761,Attribute9|Attribute19
1003,Item 762,Attribute6|Attribute10
1004,Item 763,Attribute8|Attribute10
1005,Item 764,Attribute3|Attribute4
1006,Item 765,Attribute6
1007,Item 766,Attribute3|Attribute4|Attribute18
1008,Item 767,Attribute1|Attribute18
1009,Item 768,Attribute1|Attribute3|Attribute5
1010,Item 769,Attribute3|Attribute4
1011,Item 770,Attribute3|Attribute4|Attribute5|Attribute7
1012,Item 771,Attribute3|Attribute6
1013,Item 772,Attribute3|Attribute4|Attribute7
1014,Item 773,Attribute3|Attribute4|Attribute6
1015,Item 774,Attribute1|Attribute3|Attribute6
1016,Item 775,Attribute3|Attribute4
1017,Item 776,Attribute1|Attribute3
1018,Item 777,Attribute3|Attribute4|Attribute12
1019,Item 778,Attribute1|Attribute6|Attribute11
1020,Item 779,Attribute4
1021,Item 780,Attribute3|Attribute4
1022,Item 781,Animation|Attribute3|Attribute5|Attribute14|Attribute7
1023,Item 782,Animation|Attribute3|Attribute14
1024,Item 783,Animation|Attribute3|Attribute14
1025,Item 784,Animation|Attribute3|Attribute5|Attribute14
1027,Item 785,Attribute1|Attribute6
1028,Item 786,Attribute3|Attribute4|Attribute5|Attribute14
1029,Item 787,Animation|Attribute3|Attribute6|Attribute14
1030,Item 788,Attribute1|Animation|Attribute3|Attribute14
1031,Item 789,Attribute1|Attribute3|Attribute14
1032,Item 790,Attribute1|Animation|Attribute3|Attribute5|Attribute14
1033,Item 791,Animation|Attribute3|Attribute6
1034,Item 792,Attribute4|Attribute9|Attribute6|Attribute10
1035,Item 793,Attribute14|Attribute7
1036,Item 794,Attribute8|Attribute9|Attribute10
1037,Item 795,Attribute8|Attribute13|Attribute11|Attribute10
1040,Item 796,Attribute6
1041,Item 797,Attribute6
1042,Item 798,Attribute4|Attribute6
1043,Item 799,Attribute6|Attribute7
1046,Item 800,Attribute6|Attribute7
1047,Item 801,Attribute8|Attribute6|Attribute10
1049,Item 802,Attribute8|Attribute1
1050,Item 803,Attribute15|Attribute6
1051,Item 804,Attribute6
1053,Item 805,Attribute9|Attribute6|Attribute7
1054,Item 806,Attribute6
1055,Item 807,Attribute10
1056,Item 808,Attribute6
1057,Item 809,Attribute4|Attribute14|Attribute7
1059,Item 810,Attribute6|Attribute7
1060,Item 811,Attribute4|Attribute6
1061,Item 812,Attribute10
1064,Item 813,Animation|Attribute3|Attribute4|Attribute5|Attribute14|Attribute7
1066,Item 814,Attribute4|Attribute14|Attribute7
1068,Item 815,Attribute9|Attribute19
1073,Item 816,Attribute3|Attribute4|Attribute5|Attribute14
1076,Item 817,Attribute6|Attribute13|Attribute10
1077,Item 818,Attribute4|Attribute11
1078,Item 819,Attribute4|Attribute16
1079,Item 820,Attribute4|Attribute9
1080,Item 821,Attribute4
1081,Item 822,Attribute4|Attribute14|Attribute7
1082,Item 823,Attribute6
1083,Item 824,Attribute4|Attribute14
1084,Item 825,Attribute9|Attribute6
1085,Item 826,Attribute1|Attribute6
1086,Item 827,Attribute9|Attribute12|Attribute10
1088,Item 828,Attribute6|Attribute14|Attribute7
1089,Item 829,Attribute9|Attribute12|Attribute10
1090,Item 830,Attribute6|Attribute16
1091,Item 831,Attribute4
1092,Item 832,Attribute9|Attribute12|Attribute10
1093,Item 833,Attribute6
1094,Item 834,Attribute6|Attribute7|Attribute10
1095,Item 835,Attribute6
1096,Item 836,Attribute6
1097,Item 837,Attribute3|Attribute6|Attribute11
1099,Item 838,Attribute3|Attribute6|Attribute5
1100,Item 839,Attribute8|Attribute6|Attribute7
1101,Item 840,Attribute8|Attribute7
1103,Item 841,Attribute6
1104,Item 842,Attribute6
1105,Item 843,Attribute13
1107,Item 844,Attribute4
1111,Item 845,Attribute15
1112,Item 846,Attribute8|Attribute4|Attribute6
1114,Item 847,Attribute9|Attribute6
1116,Item 848,Attribute6
1117,Item 849,Attribute6
1119,Item 850,Attribute6
1120,Item 851,Attribute4|Attribute6
1121,Item 852,Attribute6
1123,Item 853,Attribute15
1124,Item 854,Attribute6
1125,Item 855,Attribute4|Attribute9
1126,Item 856,Attribute4|Attribute5
1127,Item 857,Attribute8|Attribute1|Attribute11|Attribute10
1128,Item 858,Attribute13
1129,Item 859,Attribute8|Attribute1|Attribute11|Attribute10
1130,Item 860,Attribute13|Attribute12
1131,Item 861,Attribute6|Attribute12
1132,Item 862,Attribute6
1135,Item 863,Attribute4
1136,Item 864,Attribute1|Attribute4|Attribute5
1137,Item 865,Attribute7
1140,Item 866,Attribute6
1144,Item 867,Attribute15
1147,Item 868,Attribute15
1148,Item 869,Animation|Attribute3|Attribute4|Attribute9
1150,Item 870,Attribute6
1151,Item 871,Animation|Attribute4|Attribute6|Attribute5
1156,Item 872,Attribute6
1161,Item 873,Attribute6|Attribute16
1162,Item 874,Attribute4|Attribute6
1163,Item 875,Attribute6
1167,Item 876,Attribute4
1170,Item 877,Attribute8
1171,Item 878,Attribute4
1172,Item 879,Attribute6
1173,Item 880,Attribute4|Attribute6
1175,Item 881,Attribute4|Attribute6|Attribute7
1176,Item 882,Attribute6|Attribute5|Attribute7
1177,Item 883,Attribute6|Attribute7
1178,Item 884,Attribute6|Attribute16
1179,Item 885,Attribute9|Attribute6|Attribute19
1180,Item 886,Attribute4
1183,Item 887,Attribute6|Attribute7|Attribute16
1184,Item 888,Attribute4|Attribute6
1185,Item 889,Attribute6
1186,Item 890,Attribute6
1187,Item 891,Attribute6
1188,Item 892,Attribute4|Attribute7
1189,Item 893,Attribute15
1190,Item 894,Attribute9|Attribute6|Attribute7
1191,Item 895,Attribute15|Attribute14
1192,Item 896,Attribute15
1193,Item 897,Attribute6
1194,Item 898,Attribute4
1196,Item 899,Attribute8|Attribute1|Attribute11
1197,Item 900,Attribute8|Attribute1|Attribute4|Attribute5|Attribute7
1198,Item 901,Attribute8|Attribute1
1199,Item 902,Attribute5|Attribute11
1200,Item 903,Attribute8|Attribute1|Attribute13|Attribute11
1201,Item 904,Attribute8|Attribute1|Attribute18
1202,Item 905,Attribute4
1203,Item 906,Attribute6
1204,Item 907,Attribute1|Attribute6|Attribute16
1206,Item 908,Attribute9|Attribute6|Attribute11|Attribute10
1207,Item 909,Attribute6
1208,Item 910,Attribute8|Attribute6|Attribute16
1209,Item 911,Attribute8|Attribute6|Attribute18
1210,Item 912,Attribute8|Attribute1|Attribute11
1211,Item 913,Attribute6|Attribute5|Attribute7
1212,Item 914,Attribute19|Attribute12|Attribute10
1213,Item 915,Attribute9|Attribute6
1214,Item 916,Attribute13|Attribute11
1215,Item 917,Attribute8|Attribute1|Attribute4|Attribute5|Attribute13
1216,Item 918,Attribute1|Attribute6|Attribute7
1217,Item 919,Attribute6|Attribute16
1218,Item 920,Attribute8|Attribute9|Attribute6|Attribute10
1219,Item 921,Attribute9|Attribute13
1220,Item 922,Attribute8|Attribute4|Attribute14
1221,Item 923,Attribute9|Attribute6
1222,Item 924,Attribute6|Attribute16
1223,Item 925,Attribute1|Animation|Attribute3|Attribute4|Attribute11
1224,Item 926,Attribute8|Attribute6|Attribute7|Attribute16
1225,Item 927,Attribute6
1226,Item 928,Attribute6|Attribute7
1227,Item 929,Attribute9|Attribute6
1228,Item 930,Attribute6
1230,Item 931,Attribute4|Attribute7
1231,Item 932,Attribute6
1232,Item 933,Attribute6|Attribute12|Attribute11
1233,Item 934,Attribute8|Attribute6|Attribute16
1234,Item 935,Attribute4|Attribute9
1235,Item 936,Attribute4|Attribute6|Attribute7
1236,Item 937,Attribute4|Attribute6|Attribute7
1237,Item 938,Attribute6
1238,Item 939,Attribute4
1240,Item 940,Attribute8|Attribute11|Attribute10
1241,Item 941,Attribute4|Attribute5|Attribute13
1242,Item 942,Attribute6|Attribute16
1243,Item 943,Attribute4|Attribute6
1244,Item 944,Attribute4|Attribute6|Attribute7
1245,Item 945,Attribute9|Attribute6|Attribute19|Attribute10
1246,Item 946,Attribute6
1247,Item 947,Attribute4|Attribute6|Attribute7
1248,Item 948,Attribute9|Attribute19|Attribute10
1249,Item 949,Attribute8|Attribute9|Attribute7|Attribute10
1250,Item 950,Attribute1|Attribute6|Attribute16
1251,Item 951,Attribute6|Attribute5
1252,Item 952,Attribute9|Attribute19|Attribute12|Attribute10
1253,Item 953,Attribute6|Attribute11|Attribute10
1254,Item 954,Attribute8|Attribute1|Attribute6|Attribute18
1255,Item 955,Attribute4|Attribute13|Attribute11
1256,Item 956,Attribute4|Attribute14|Attribute16
1257,Item 957,Attribute4|Attribute7
1258,Item 958,Attribute13
1259,Item 959,Attribute1|Attribute6
1260,Item 960,Attribute9|Attribute19|Attribute10
1261,Item 961,Attribute8|Attribute4|Attribute5|Attribute13
1262,Item 962,Attribute8|Attribute1|Attribute6|Attribute16
1263,Item 963,Attribute6|Attribute16
1264,Item 964,Attribute8|Attribute6|Attribute12|Attribute7|Attribute10
1265,Item 965,Attribute4|Attribute5|Attribute7
1266,Item 966,Attribute6|Attribute18
1267,Item 967,Attribute9|Attribute10|Attribute16
1268,Item 968,Attribute4|Attribute6
1269,Item 969,Attribute4|Attribute12|Attribute10
1270,Item 970,Attribute1|Attribute4|Attribute11
1271,Item 971,Attribute4|Attribute9|Attribute6
1272,Item 972,Attribute6|Attribute16
1273,Item 973,Attribute4|Attribute6|Attribute19
1274,Item 974,Attribute8|Attribute1|Animation|Attribute11
1275,Item 975,Attribute8|Attribute1|Attribute5
1276,Item 976,Attribute6
1277,Item 977,Attribute4|Attribute6|Attribute7
1278,Item 978,Attribute4|Attribute5
1279,Item 979,Attribute4|Attribute6
1280,Item 980,Attribute6
1281,Item 981,Attribute4|Attribute6|Attribute16
1282,Item 982,Animation|Attribute3|Attribute5|Attribute14
1283,Item 983,Attribute6|Attribute18
1284,Item 984,Attribute9|Attribute19|Attribute12
1285,Item 985,Attribute4
1286,Item 986,Attribute6|Attribute7
1287,Item 987,Attribute8|Attribute1|Attribute6
1288,Item 988,Attribute4
1289,Item 989,Attribute15
1290,Item 990,Attribute6|Attribute7
1291,Item 991,Attribute8|Attribute1
1292,Item 992,Attribute4|Attribute6
1293,Item 993,Attribute6
1295,Item 994,Attribute6
1296,Item 995,Attribute6|Attribute7
1297,Item 996,Attribute4
1298,Item 997,Attribute6|Attribute14
1299,Item 998,Attribute6|Attribute16
1300,Item 999,Attribute4|Attribute6
1301,Item 1000,Attribute6|Attribute11
1302,Item 1001,Attribute3|Attribute6|Attribute5
1303,Item 1002,Attribute1|Attribute6
1304,Item 1003,Attribute8|Attribute18
1305,Item 1004,Attribute6|Attribute7
1306,Item 1005,Attribute1|Attribute6|Attribute11
1307,Item 1006,Attribute4|Attribute7
1310,Item 1007,Attribute15
1312,Item 1008,Attribute6
1318,Item 1009,Attribute4|Attribute6
1320,Item 1010,Attribute8|Attribute13|Attribute11|Attribute10
1321,Item 1011,Attribute4|Attribute13|Attribute10
1322,Item 1012,Attribute13
1323,Item 1013,Attribute13
1324,Item 1014,Attribute13
1325,Item 1015,Attribute13
1326,Item 1016,Attribute13
1327,Item 1017,Attribute6|Attribute13|Attribute12|Attribute10
1328,Item 1018,Attribute13
1329,Item 1019,Attribute13
1330,Item 1020,Attribute13
1331,Item 1021,Attribute13
1332,Item 1022,Attribute13|Attribute10
1333,Item 1023,Attribute13|Attribute10
1334,Item 1024,Attribute13|Attribute11
1335,Item 1025,Attribute13|Attribute12
1336,Item 1026,Attribute13|Attribute10
1337,Item 1027,Attribute6|Attribute13|Attribute10
1339,Item 1028,Attribute5|Attribute13|Attribute7|Attribute10
1340,Item 1029,Attribute6|Attribute13|Attribute11
1341,Item 1030,Attribute13
1342,Item 1031,Attribute13|Attribute10
1343,Item 1032,Attribute10
1344,Item 1033,Attribute9|Attribute6|Attribute10
1345,Item 1034,Attribute6|Attribute5|Attribute13|Attribute10
1346,Item 1035,Attribute6|Attribute5|Attribute13
1347,Item 1036,Attribute13|Attribute10
1348,Item 1037,Attribute13
1349,Item 1038,Attribute13
1350,Item 1039,Attribute13|Attribute12|Attribute10
1351,Item 1040,Attribute9|Attribute6|Attribute10
1352,Item 1041,Attribute9|Attribute10
1353,Item 1042,Attribute4|Attribute6|Attribute7
1354,Item 1043,Attribute6|Attribute12
1355,Item 1044,Attribute13|Attribute10
1356,Item 1045,Attribute8|Attribute1|Attribute11|Attribute10
1357,Item 1046,Attribute6|Attribute7
1358,Item 1047,Attribute6
1359,Item 1048,Attribute3|Attribute4
1361,Item 1049,Attribute15
1363,Item 1050,Attribute6
1365,Item 1051,Attribute6
1366,Item 1052,Attribute6
1367,Item 1053,Attribute1|Attribute3|Attribute4
1370,Item 1054,Attribute8|Attribute1|Attribute10
1371,Item 1055,Attribute1|Attribute11
1372,Item 1056,Attribute8|Attribute12|Attribute11
1373,Item 1057,Attribute8|Attribute11
1374,Item 1058,Attribute8|Attribute1|Attribute11|Attribute10
1375,Item 1059,Attribute8|Attribute1|Attribute11
1376,Item 1060,Attribute1|Attribute4|Attribute11
1377,Item 1061,Attribute8|Attribute9
1378,Item 1062,Attribute8|Attribute4|Attribute18
1379,Item 1063,Attribute8|Attribute18
1380,Item 1064,Attribute4|Attribute14|Attribute7
1381,Item 1065,Attribute4|Attribute14|Attribute7
1382,Item 1066,Attribute8|Attribute6
1385,Item 1067,Attribute8|Attribute6|Attribute10
1387,Item 1068,Attribute8|Attribute13
1388,Item 1069,Attribute13|Attribute10
1389,Item 1070,Attribute8|Attribute13
1390,Item 1071,Attribute4
1391,Item 1072,Attribute8|Attribute4|Attribute11
1392,Item 1073,Attribute4|Attribute6
1393,Item 1074,Attribute6|Attribute7
1394,Item 1075,Attribute4
1395,Item 1076,Attribute4|Attribute6
1396,Item 1077,Attribute8|Attribute4|Attribute9|Attribute6|Attribute11
1397,Item 1078,Attribute6
1398,Item 1079,Attribute7|Attribute16
1399,Item 1080,Attribute6
1401,Item 1081,Attribute6
1405,Item 1082,Attribute1|Animation|Attribute4|Attribute9
1406,Item 1083,Attribute9|Attribute6|Attribute12|Attribute10
1407,Item 1084,Attribute4|Attribute13|Attribute12|Attribute10
1408,Item 1085,Attribute8|Attribute7|Attribute16|Attribute18
1409,Item 1086,Attribute4|Attribute6|Attribute5|Attribute7
1411,Item 1087,Attribute9|Attribute6|Attribute7
1412,Item 1088,Attribute6
1413,Item 1089,Attribute6
1414,Item 1090,Attribute4
1415,Item 1091,Attribute9|Attribute6|Attribute7
1416,Item 1092,Attribute6|Attribute14
1417,Item 1093,Attribute6
1419,Item 1094,Attribute1|Attribute6
1422,Item 1095,Attribute9|Attribute6|Attribute12|Attribute10
1423,Item 1096,Attribute6
1425,Item 1097,Attribute4
1426,Item 1098,Attribute3
1427,Item 1099,Attribute8|Attribute10
1428,Item 1100,Attribute6
1429,Item 1101,Attribute8|Attribute1|Attribute4|Attribute10
1430,Item 1102,Attribute4|Attribute10
1431,Item 1103,Attribute8|Attribute4
1432,Item 1104,Attribute8|Attribute4|Attribute9|Attribute6|Attribute10
1437,Item 1105,Attribute6
1438,Item 1106,Attribute8|Attribute10
1439,Item 1107,Attribute4
1440,Item 1108,Attribute4
1441,Item 1109,Attribute4|Attribute7
1442,Item 1110,Attribute6
1445,Item 1111,Attribute4|Attribute16
1446,Item 1112,Attribute4|Attribute6
1447,Item 1113,Attribute9
1449,Item 1114,Attribute4
1453,Item 1115,Attribute4|Attribute7
1454,Item 1116,Attribute4|Attribute6
1456,Item 1117,Attribute4
1457,Item 1118,Attribute4|Attribute6|Attribute7
1458,Item 1119,Attribute6|Attribute5|Attribute7
1459,Item 1120,Attribute12|Attribute10
1460,Item 1121,Attribute3|Attribute4|Attribute12
1461,Item 1122,Attribute4
1464,Item 1123,Attribute9|Attribute6|Attribute5|Attribute19|Attribute12|Attribute7
1465,Item 1124,Attribute8|Attribute6
1466,Item 1125,Attribute9|Attribute6
1468,Item 1126,Attribute4|Attribute7
1473,Item 1127,Attribute8|Attribute4|Attribute9|Attribute6
1474,Item 1128,Attribute3|Attribute4
1475,Item 1129,Attribute7
1476,Item 1130,Attribute4|Attribute6
1477,Item 1131,Attribute7
1479,Item 1132,Attribute8|Attribute7|Attribute11|Attribute10
1480,Item 1133,Attribute6|Attribute10
1483,Item 1134,Attribute6|Attribute10
1484,Item 1135,Attribute4|Attribute6|Attribute12|Attribute7
1485,Item 1136,Attribute4
1487,Item 1137,Attribute6|Attribute14
1488,Item 1138,Attribute8|Attribute6|Attribute10
1489,Item 1139,Animation|Attribute3|Attribute14
1490,Item 1140,Attribute4
1493,Item 1141,Attribute7
1495,Item 1142,Attribute8|Attribute1|Attribute3
1496,Item 1143,Attribute6|Attribute7
1497,Item 1144,Attribute8
1498,Item 1145,Attribute6|Attribute7
1499,Item 1146,Attribute8|Attribute1|Attribute10
1500,Item 1147,Attribute4|Attribute9|Attribute7
1502,Item 1148,Attribute6|Attribute7
1503,Item 1149,Attribute4
1507,Item 1150,Attribute6|Attribute16
